Id,SalePrice
1576,256242.22400296465
1577,186018.16462359013
1578,143695.65752004154
1579,153647.00023310818
1580,204991.87069567182
1581,161135.69698670105
1582,133440.64984835708
1583,316271.2935763034
1584,238971.41357100217
1585,166249.40194152144
1586,73794.53566344485
1587,114453.68776018602
1588,144535.18164022837
1589,108282.18630506404
1590,138369.2145975139
1591,97045.81647047318
1592,115968.7224296724
1593,117583.17459881036
1594,124623.65307482523
1595,115866.30720229803
1596,199138.99293879475
1597,181139.88537077658
1598,188351.9484331615
1599,186397.67061591323
1600,180295.19781577386
1601,68143.4770923958
1602,120285.8563039896
1603,90231.74776952872
1604,248893.9696387711
1605,243758.75867185756
1606,172270.18737474873
1607,201542.92212887402
1608,207469.86836727205
1609,173440.55982728172
1610,148670.82780125603
1611,137692.89676693975
1612,169738.1741323117
1613,165357.68625975517
1614,139611.88898693334
1615,111834.37271039769
1616,97968.32371543285
1617,111952.0164159141
1618,124755.44522674894
1619,141935.92911172932
1620,183070.66879978732
1621,138094.47651973795
1622,137676.4557265925
1623,253122.2792403143
1624,213092.21735064953
1625,120313.99027320808
1626,168420.26976060146
1627,190568.48661535286
1628,273284.2112631272
1629,174816.409421589
1630,334401.77543660376
1631,199524.37243508728
1632,221390.19697550527
1633,167481.91047887478
1634,181617.53396350294
1635,171419.27516145888
1636,152659.95040254347
1637,194215.05471621954
1638,209003.88394391083
1639,187058.68821078425
1640,267076.5280105017
1641,182661.0018996082
1642,239475.2974046163
1643,235041.35340121188
1644,243019.13425174513
1645,214521.36378112892
1646,162865.30267803965
1647,165445.07650678567
1648,127606.10757391562
1649,137812.08829200137
1650,122323.28124177946
1651,124075.22350725404
1652,125804.37873364058
1653,128719.60380448852
1654,154788.72615929184
1655,147502.69739509939
1656,153468.58923733942
1657,155370.73672293228
1658,156170.10276223713
1659,131210.91626140923
1660,153940.76268856984
1661,413212.10776544415
1662,357020.5108396659
1663,337160.27201319684
1664,267634.2549822118
1665,269973.19114153
1666,294235.30152827484
1667,353576.6425670229
1668,297578.8069220773
1669,265091.17915150634
1670,311179.50980511133
1671,246647.97247292913
1672,415207.4891910489
1673,269073.65750804805
1674,223297.45666816787
1675,185024.1826564345
1676,186672.9326540173
1677,199224.03782148534
1678,448651.05710296443
1679,344862.3497345174
1680,281395.2188168072
1681,224039.92290657118
1682,274692.09161575243
1683,179639.933636556
1684,178389.04167521992
1685,172369.67813545783
1686,172762.5352584466
1687,166606.7063959404
1688,189578.9589885305
1689,191364.06440797058
1690,191941.43042495818
1691,181666.73145314897
1692,256890.01529969717
1693,168635.16937305708
1694,177134.61012626093
1695,163715.7125242721
1696,274167.2827738715
1697,167565.6786851813
1698,384374.77148841775
1699,316573.579636301
1700,265674.17040448106
1701,286068.6571004517
1702,238932.76761660748
1703,236505.10773848224
1704,279049.79492516053
1705,226687.41607293393
1706,435432.2091298107
1707,204523.39060502363
1708,204438.53436392033
1709,269667.63199787075
1710,221335.6081548166
1711,268620.39572404523
1712,258307.48223954823
1713,277868.1719774246
1714,228624.20621562257
1715,212378.40342593368
1716,184888.28767613388
1717,172801.38339750393
1718,141129.66594872077
1719,208839.12673283854
1720,235706.522987908
1721,172682.5462103582
1722,134811.9766375003
1723,162964.63319899148
1724,202051.58442280284
1725,237635.93762932994
1726,186692.9219864859
1727,155479.52277020953
1728,187086.62751073623
1729,165362.13639177385
1730,179597.73129340363
1731,119527.10042856989
1732,136548.04802194916
1733,114710.06704511539
1734,121471.01641126993
1735,135631.12050681654
1736,120957.00235553825
1737,292242.2441051406
1738,260072.74730224183
1739,249651.80059169466
1740,180203.97565475423
1741,164420.63541252844
1742,179033.50626546232
1743,187776.4264633199
1744,279221.6425948351
1745,185621.39969935393
1746,209511.14927039263
1747,219138.68124456416
1748,236919.0023621668
1749,164243.88474461174
1750,153740.33276641005
1751,259106.08388986273
1752,116249.30097784956
1753,147073.70667848474
1754,212490.73117215722
1755,169995.41477517172
1756,127712.99054265994
1757,116422.82714888109
1758,144833.96305633595
1759,157729.2884550084
1760,161321.2180063496
1761,152480.78085096303
1762,174953.0936180513
1763,179665.01324957443
1764,113214.9721584401
1765,189124.99723730344
1766,190916.74300710566
1767,229398.12441328925
1768,137657.3651220939
1769,168271.56281167257
1770,148907.13516931416
1771,121549.1234958637
1772,130904.2381142294
1773,126143.89627849872
1774,156557.01314660092
1775,134591.8260302632
1776,124910.51950740824
1777,105362.20687903729
1778,140451.62028708475
1779,113477.2699909389
1780,182505.59582106004
1781,124413.93426480815
1782,92102.06426654987
1783,145916.70345779922
1784,109591.07740535706
1785,113628.50268289092
1786,147555.30457542042
1787,177222.38488641678
1788,64540.273806757315
1789,96255.90311658205
1790,81222.4570021761
1791,224357.1583953715
1792,160282.45866992086
1793,132828.56489647555
1794,157278.85166392708
1795,131106.1102482023
1796,125877.39494452716
1797,129993.09707424292
1798,116006.17855434166
1799,110238.94354344449
1800,120425.8466578862
1801,125579.93200899633
1802,151297.34687899018
1803,154754.3905035349
1804,152021.2822080716
1805,137043.52095978006
1806,136762.01389402116
1807,154531.12903608152
1808,131857.60947668157
1809,132987.7092142094
1810,144132.01081021922
1811,112714.91144600653
1812,104277.25046324813
1813,127392.97183423885
1814,97426.85033614599
1815,64998.76129263156
1816,98542.83409792224
1817,121020.09689755867
1818,160820.55964068737
1819,134402.76246421455
1820,74383.7710905439
1821,131297.99375688934
1822,157794.55268072285
1823,62050.71808550736
1824,121941.62791321788
1825,135586.69536280027
1826,108134.42975610198
1827,110356.40946590643
1828,139176.78389361018
1829,131408.34308412668
1830,149597.33254558087
1831,160859.0756685094
1832,111927.0003129184
1833,147044.1373631315
1834,148924.3438370273
1835,143337.8248010255
1836,131050.3958943104
1837,95118.17350432546
1838,133150.1051705482
1839,116590.88820193698
1840,146366.86180523928
1841,135914.83381375548
1842,90503.61667191912
1843,137169.9653472753
1844,132132.14137060367
1845,142488.86386661112
1846,150228.75838377848
1847,159606.8558799628
1848,61950.79797137951
1849,113417.13255396698
1850,116846.16939664066
1851,151415.64539929427
1852,127452.0868418945
1853,132379.4001172896
1854,179363.83823680467
1855,157526.0676466878
1856,228506.36749996583
1857,163375.78427669583
1858,168074.06266048172
1859,132373.6101776003
1860,175387.4799639381
1861,131551.86020650525
1862,360456.97418843745
1863,371817.7816552826
1864,371864.4005106966
1865,326934.94823033595
1866,325251.94517373235
1867,239808.81219358288
1868,300621.35407721554
1869,216715.83359770637
1870,237845.2012083549
1871,245670.0537729709
1872,184426.81757094467
1873,225890.10674910204
1874,157931.59006210804
1875,206555.56889079147
1876,208430.69097046615
1877,222021.49890006924
1878,217141.15985710415
1879,132934.744951919
1880,144129.61126233765
1881,272406.6575010236
1882,264932.5576362718
1883,200404.17598616623
1884,220738.36617160746
1885,261049.46381273287
1886,284602.87374378426
1887,226698.75835925562
1888,287354.55076791166
1889,183178.7899185706
1890,121535.44989579779
1891,152053.96405663245
1892,98305.0152718345
1893,128777.7741905488
1894,139824.410867888
1895,134648.633512301
1896,125785.4402278192
1897,104138.17078270999
1898,128136.46825797061
1899,124188.71359422445
1900,137158.7787089625
1901,140629.11013693982
1902,130550.27683478675
1903,209898.07363859852
1904,130720.12802149441
1905,168171.76157619647
1906,143787.28932645574
1907,197082.64884807277
1908,132229.755716431
1909,156856.55986588701
1910,144587.1011507891
1911,194990.70444394535
1912,281375.19327252236
1913,151880.1212601631
1914,92392.97886425779
1915,254414.3255001546
1916,58789.79227825095
1917,243959.48936668414
1918,143363.49977616975
1919,180875.88529413502
1920,163094.31209548019
1921,360643.56487132155
1922,290890.8844779126
1923,231524.147446442
1924,214032.1866991325
1925,214250.54358809468
1926,345103.52681498835
1927,134547.19113326812
1928,156197.55284701573
1929,125758.34119177831
1930,135568.9020574059
1931,141108.24103332713
1932,135960.9940196496
1933,175252.57231357784
1934,177718.7067207335
1935,167479.25279508883
1936,181544.6463799189
1937,177300.31702219072
1938,163178.47001584643
1939,214839.37889495786
1940,177316.11565482966
1941,175933.21574897945
1942,179185.76379326987
1943,187069.03996276393
1944,306302.0387484997
1945,319809.27513411426
1946,149458.22020654037
1947,256919.24860381565
1948,173618.97696229682
1949,239099.95268752443
1950,187193.03563963526
1951,256167.73680093902
1952,219245.36584391046
1953,172397.66920778525
1954,187991.21492770896
1955,138201.97493103464
1956,349335.6530218798
1957,157563.5753935321
1958,302393.48158479354
1959,157393.65083162746
1960,112466.39109584884
1961,117568.83600303101
1962,124709.61797808099
1963,135744.84347341975
1964,129612.8945482862
1965,156547.46197027477
1966,150521.05907119665
1967,249675.69716789026
1968,380692.03107034555
1969,326839.25704436516
1970,404403.17462376226
1971,431448.70200004807
1972,342651.50119247683
1973,248438.3118377716
1974,300038.28130557324
1975,466298.4578410282
1976,252351.19328173136
1977,333571.7761567921
1978,327008.2175586477
1979,281470.63890934177
1980,186451.46733109726
1981,298154.1405585305
1982,200634.83935940458
1983,185480.4140902247
1984,174164.92669149907
1985,222072.3463126725
1986,230105.13658097884
1987,169711.94215035846
1988,171501.1483465069
1989,191558.6535693526
1990,207980.13894710984
1991,204745.32121167562
1992,211595.0326183785
1993,173362.60013222438
1994,239898.80856309307
1995,182367.79291445235
1996,264027.7367343924
1997,321327.13559058093
1998,337147.4192771335
1999,281434.71398807317
2000,333790.04272573243
2001,287764.4705091942
2002,242110.78136547795
2003,257688.2688417445
2004,272710.23908893066
2005,237953.36790319503
2006,213059.4208842154
2007,255536.12952747397
2008,166052.79023847918
2009,193890.06491250417
2010,199498.40875296335
2011,148392.4517842956
2012,176813.15409404022
2013,178314.85294684515
2014,185624.07658659836
2015,205428.77330349464
2016,193297.7802108168
2017,197468.43696205737
2018,121309.41622755793
2019,145115.12698951055
2020,111261.62976857716
2021,111072.4994078934
2022,164065.28501476764
2023,150618.70563812664
2024,296172.2869645306
2025,369246.9095628073
2026,150822.95004766047
2027,136644.99840326587
2028,147503.69402901028
2029,144243.95695349184
2030,272420.63203239284
2031,245878.28090767504
2032,261814.50322511405
2033,269288.38428567187
2034,154713.01559332025
2035,228279.50794549662
2036,176305.95517316076
2037,179653.53950079685
2038,272014.56108365266
2039,183986.37962198773
2040,282583.9828317405
2041,265629.3053190753
2042,213400.45638135195
2043,177559.32988560677
2044,188636.76463180198
2045,212544.5121687201
2046,161575.9699091427
2047,152395.87433112806
2048,138536.30813433084
2049,158981.88784679887
2050,177644.07821478992
2051,104708.43992671027
2052,128126.99614506516
2053,147162.57107695256
2054,99123.80849396434
2055,149999.17353232784
2056,144285.98086260617
2057,117721.94268318797
2058,213219.31256744257
2059,129941.91022280029
2060,172523.7366245947
2061,189173.0652787017
2062,125033.87523541901
2063,113846.85785722946
2064,133328.3717815743
2065,112718.65037121157
2066,165990.5580822604
2067,116150.97779280953
2068,161703.0027172561
2069,86259.07230227102
2070,115195.21044349065
2071,96592.38852242094
2072,144391.6425132949
2073,146545.97053640633
2074,210014.96220372786
2075,147576.400223494
2076,124653.3998146405
2077,138780.41820050174
2078,116156.13577971084
2079,136914.6145824406
2080,128304.27987382593
2081,125867.30788073933
2082,137824.09977539667
2083,137131.42862682295
2084,108788.75625232495
2085,113480.96458501961
2086,130406.64325776325
2087,136933.04375898236
2088,110475.55121272945
2089,89983.38326061166
2090,137426.67628389783
2091,113103.28755493648
2092,131317.98090611325
2093,129074.36767849166
2094,109645.1150892369
2095,153563.19642391268
2096,85821.31034815927
2097,114507.39460687437
2098,154541.43216706984
2099,74200.79819166276
2100,90667.38547223678
2101,121559.429551243
2102,151358.8065637375
2103,112463.50278436107
2104,191771.27341627554
2105,142892.70009998386
2106,69464.45904216105
2107,214296.78031598835
2108,124037.32673466424
2109,115422.44589018475
2110,121169.30242605698
2111,163277.67318554453
2112,131020.28504523604
2113,139020.7781422714
2114,149986.03603037653
2115,168427.06048756783
2116,118872.63615850148
2117,157789.1977293584
2118,128692.31036146147
2119,124409.85906305074
2120,132916.4198959297
2121,105634.0182661243
2122,116424.00910757516
2123,88678.02801238932
2124,167389.32358685642
2125,146933.98063569635
2126,123156.58125593462
2127,174643.20126067725
2128,137125.28066848317
2129,91630.61433851896
2130,136617.82518469405
2131,149663.1816934905
2132,115225.65176493468
2133,122089.20680338178
2134,115974.91864983572
2135,103438.58478822958
2136,80019.55560458354
2137,118920.15364938069
2138,149301.34268497085
2139,149761.43988320584
2140,142308.97422624403
2141,155745.01867949846
2142,122625.91415880862
2143,138462.4068667425
2144,134717.7882373375
2145,149888.56057019925
2146,163908.5939146645
2147,158902.12711922074
2148,138885.3019231552
2149,158505.98902397198
2150,205004.72861751786
2151,117361.17781857932
2152,164406.56726948556
2153,174419.94168095128
2154,115288.89106002219
2155,149128.5216947801
2156,285005.23700187734
2157,234201.20756127656
2158,232559.22024850416
2159,220418.1774718097
2160,189189.93191598446
2161,250793.12005712427
2162,456104.125178552
2163,338632.5174394067
2164,247027.55522461038
2165,180122.9740174977
2166,163320.7239283625
2167,224814.75547811558
2168,205344.2618418638
2169,204180.13500031107
2170,232204.7001220539
2171,163083.96419659213
2172,148630.68711093007
2173,165794.81584114922
2174,242597.1554005478
2175,305816.0988582633
2176,300989.590710771
2177,252898.33663162417
2178,227759.61292137965
2179,163719.22392912777
2180,277269.1231497351
2181,197373.63129836143
2182,234147.25941677595
2183,198414.17856435257
2184,127209.30710676762
2185,129969.38689493078
2186,149593.0776083432
2187,153867.2775850488
2188,159048.25111630876
2189,327066.649045131
2190,89333.19249332923
2191,88311.74006660376
2192,112190.49843368324
2193,114261.70850619084
2194,103264.75988679568
2195,109672.82395448865
2196,113792.57135661133
2197,108773.92750565693
2198,148517.2073216715
2199,185618.58315319402
2200,130589.11353425813
2201,130766.0207604388
2202,170999.82952627924
2203,127260.7249263427
2204,145267.5743587706
2205,110272.15843625856
2206,128747.16027920073
2207,170918.1001694816
2208,231152.33148684897
2209,191244.0735589918
2210,137632.97954946785
2211,115434.8276062505
2212,128837.50215872574
2213,108819.28531894615
2214,141247.83431829297
2215,100306.08903753411
2216,147552.6980078369
2217,78309.33128248554
2218,103967.6035086197
2219,96378.52652439046
2220,93027.75996986282
2221,255872.48994709324
2222,239551.66172566664
2223,265097.93637000286
2224,213936.7691848922
2225,141585.5042965467
2226,185290.42294128187
2227,207939.34118434667
2228,246584.5578831366
2229,244733.65294416752
2230,147775.84642674177
2231,204320.95129314752
2232,175077.7257333853
2233,183826.08532647314
2234,232137.1858419464
2235,212364.81904051875
2236,256698.9889543309
2237,314641.909572942
2238,223112.68067614903
2239,128902.94350035896
2240,169224.34654121703
2241,159292.0193380348
2242,138109.41611791146
2243,145698.02971303315
2244,124527.46991925113
2245,118591.46707152482
2246,145356.7569568043
2247,139403.9303900499
2248,125820.78186934942
2249,123703.84065258522
2250,132063.65359497812
2251,107027.29155121534
2252,177553.15735789094
2253,151834.3911498472
2254,168165.64828015832
2255,194111.0395610272
2256,172040.89448340706
2257,209964.9878620609
2258,158914.35705814874
2259,168229.08538265363
2260,154148.37225986837
2261,171135.95397341682
2262,189148.52255815742
2263,328127.5196987964
2264,467967.9697473692
2265,187776.96040497746
2266,251060.5582273516
2267,327178.60441468767
2268,187105.35381262284
2269,157424.98787876303
2270,195467.41061641564
2271,220258.75119890002
2272,210213.45186696606
2273,165118.71284690048
2274,178873.25863267994
2275,162263.60032621972
2276,180406.52796482178
2277,188624.27040959214
2278,143248.50527796813
2279,123724.73768937032
2280,117045.86836650755
2281,172867.44662780946
2282,189793.1480811311
2283,134289.27705303155
2284,140670.69979587037
2285,150304.18692029754
2286,122805.23462389178
2287,305100.3604719524
2288,232706.83946219028
2289,327243.1412829746
2290,399812.8541914763
2291,292480.3415089952
2292,387827.89854149084
2293,433079.5079029555
2294,346347.7409792911
2295,431717.8803132008
2296,257100.94426827482
2297,291388.09925328003
2298,282014.9682844106
2299,351143.57895118947
2300,305026.4763252039
2301,261837.7601828393
2302,231896.3722522491
2303,221266.00699698908
2304,231960.11889998146
2305,186066.61993139106
2306,187481.71631992474
2307,188072.0444070207
2308,204023.88615354494
2309,248702.6055217186
2310,185463.79109443503
2311,197017.8659311379
2312,174358.2266065388
2313,173161.57098078102
2314,173012.06050327726
2315,171769.0825822066
2316,188383.19185381586
2317,190696.6556668327
2318,170691.7276972566
2319,174069.97478650624
2320,176216.89370575594
2321,236136.33972180067
2322,176779.28758261894
2323,177931.83329441855
2324,182590.916741872
2325,201970.7016668227
2326,175198.02579720443
2327,202734.07321880525
2328,218350.71913849053
2329,186329.40033486643
2330,180158.31267095552
2331,384115.114186805
2332,411443.8258955834
2333,351726.45839244704
2334,272307.57121691376
2335,284887.27061934903
2336,339626.6910081581
2337,206372.50605841266
2338,275335.94937143335
2339,220516.49998251323
2340,378875.5326697551
2341,221834.7676019134
2342,232421.48451146562
2343,227549.6993501712
2344,226147.22609416323
2345,239456.27939013287
2346,208160.6446916503
2347,195898.19167014706
2348,240417.04736865096
2349,182536.17487787316
2350,293685.6895975027
2351,246167.0053921348
2352,260451.27130124797
2353,261953.72471421197
2354,138481.85014304405
2355,149211.00269003536
2356,160289.34507478407
2357,192882.95106887684
2358,199820.49000034138
2359,144583.6794811652
2360,114856.91916606508
2361,145833.99472533498
2362,253996.0961940163
2363,136566.79884260922
2364,172766.1363214693
2365,228767.19055546974
2366,159643.97258154128
2367,183322.4114768917
2368,177870.88490487402
2369,181489.39919081653
2370,146708.68469782107
2371,175713.48531256162
2372,155357.6083514152
2373,230664.4943958402
2374,333333.6027427673
2375,205280.58326596292
2376,281019.8427162288
2377,317259.94784452143
2378,143812.69722842093
2379,225359.55781088755
2380,151811.56126798067
2381,175885.34921485506
2382,207815.77233199886
2383,204746.45794418047
2384,242785.78359314514
2385,170255.7799129015
2386,134454.05275169472
2387,130964.51486942823
2388,115701.68191388574
2389,115957.0799488913
2390,131533.69952039424
2391,141823.00240882926
2392,111766.38388371428
2393,160385.35840705349
2394,135250.12672552312
2395,205416.657427785
2396,138455.2616208767
2397,220897.5393500119
2398,129024.22799325261
2399,75919.20627679223
2400,81782.59966679913
2401,122920.62480785501
2402,132403.34415716043
2403,158617.85988575016
2404,147351.6088833913
2405,155171.85222234306
2406,142070.55108186672
2407,128198.23099218053
2408,151218.20539627722
2409,120652.87590056764
2410,190937.0425623855
2411,113084.33144224406
2412,151548.61307694795
2413,123080.51576472918
2414,148208.41096927167
2415,143291.18510412722
2416,122033.90695449171
2417,126611.05937280532
2418,131287.56635689363
2419,122367.01792143375
2420,123880.13394447386
2421,140269.46234956651
2422,112972.04696822034
2423,120528.89898630524
2424,158658.59477834796
2425,224241.74616220038
2426,140279.68449927375
2427,132092.627137942
2428,174634.06816199885
2429,117830.8706748417
2430,132679.18189057583
2431,111320.15689256058
2432,138289.9820496277
2433,134212.59872889923
2434,132138.68125789557
2435,146570.958231916
2436,111445.52333418599
2437,103151.51099748252
2438,121555.29659411385
2439,113018.09389488085
2440,130568.85174195876
2441,104006.07546551089
2442,103244.32092733718
2443,129470.9041899659
2444,133097.64096527593
2445,94448.48691656964
2446,143471.28192936754
2447,161489.70614586305
2448,120312.57302153848
2449,123768.42056700282
2450,157280.3414331101
2451,137727.0728027143
2452,205407.72659214007
2453,102790.61950559472
2454,119887.8361861191
2455,116783.95161654946
2456,140582.19560763516
2457,130846.64350004558
2458,139646.4288936473
2459,115016.4520434847
2460,149703.74289336015
2461,133685.9593053615
2462,140677.05037618097
2463,131636.69676062764
2464,187861.55869002076
2465,113385.19838557915
2466,119111.65169175313
2467,160126.33784448117
2468,91464.91020006697
2469,90454.08398367008
2470,203805.14772902348
2471,217557.45252251383
2472,161908.55243906827
2473,124701.4394039303
2474,92789.22859495225
2475,237265.2760650371
2476,114109.05735489677
2477,124665.34460294087
2478,154024.66707859715
2479,113193.18972995905
2480,143791.69389353192
2481,119600.82218482182
2482,140693.0066984818
2483,110562.59951146088
2484,118326.12665667756
2485,133041.28868088024
2486,142029.56444495523
2487,199169.47876960988
2488,161226.10754956843
2489,152493.9664402824
2490,150063.66557905945
2491,97545.87868711812
2492,180509.67393948772
2493,149804.13829534504
2494,147549.20274201938
2495,100440.434505177
2496,231939.85409807335
2497,154968.85350556325
2498,107976.64384529114
2499,82150.52543998345
2500,124416.85733344751
2501,138545.72798001257
2502,140048.9295538966
2503,102055.3407678427
2504,190150.61219778055
2505,217159.33611644624
2506,257034.1114775324
2507,292721.2332993524
2508,256896.6361009717
2509,224227.62375445
2510,225906.13142790736
2511,184611.66691859518
2512,213827.3572563374
2513,224533.91577622012
2514,20199.97964473795
2515,152310.20225714927
2516,183115.43170801984
2517,151227.10434844551
2518,158311.06146274533
2519,231452.186984112
2520,221427.91186346323
2521,199635.48366137772
2522,236443.13578580413
2523,135291.65392043046
2524,143434.36606066595
2525,153977.61119743233
2526,143999.18155100587
2527,126353.4362111897
2528,134722.64723140877
2529,142655.2117897413
2530,136169.2939630144
2531,258319.57331670582
2532,239132.01496788475
2533,208860.69642095504
2534,232603.6400042214
2535,320819.2567619334
2536,251151.02661436817
2537,233117.55168595837
2538,189875.38292191928
2539,198624.1579800833
2540,183337.14168105496
2541,192327.1616889088
2542,170835.38118593008
2543,134718.39794489596
2544,118223.94704571906
2545,133751.75201357945
2546,132137.30072151058
2547,142871.73417400266
2548,166695.67601527236
2549,157629.71878126226
2550,1529354.657491335
2551,155842.21944049268
2552,132787.91318705643
2553,87042.07937271135
2554,109056.10883898474
2555,122661.68254032353
2556,100567.7802185158
2557,109889.77933337691
2558,176114.43716764438
2559,104089.20409572494
2560,128178.25472634895
2561,132240.13254573575
2562,117792.53250236399
2563,130276.92056676421
2564,172194.22990109626
2565,114195.9332526496
2566,130172.05815966027
2567,124403.251327991
2568,169558.58589999922
2569,181903.8985942786
2570,137790.74858401608
2571,164971.77464581476
2572,166480.71778845572
2573,203372.2364228364
2574,240416.35716425994
2575,138607.39473727424
2576,127520.23565871462
2577,136761.35625708668
2578,86042.94102006374
2579,69675.00168747472
2580,128643.87553636849
2581,136951.07645999888
2582,124733.54805204931
2583,242106.11956957023
2584,172767.1203738837
2585,183699.7770253176
2586,215432.61973455182
2587,193840.7376890612
2588,138514.18387642296
2589,155045.89308966615
2590,220947.38486201342
2591,224641.00627634398
2592,202997.650627646
2593,230937.82476258618
2594,177776.23784675405
2595,192397.21424701106
2596,290971.005772762
2597,181412.29207511788
2598,275811.20293674484
2599,163491.40811824414
2600,161665.01830123964
2601,151959.44088704183
2602,104418.258674225
2603,113384.14728222253
2604,108824.14765993356
2605,103128.69755055103
2606,144522.57446932967
2607,209143.9164095433
2608,203721.0431244299
2609,172082.6709798649
2610,113824.54052901547
2611,128619.64895242218
2612,157770.77096324277
2613,130899.17977814925
2614,121423.63602209114
2615,147381.5099493177
2616,148293.07102640494
2617,191530.40548986787
2618,204471.63198069987
2619,202358.65220531233
2620,179900.8849368564
2621,168734.0637436976
2622,177299.28715346302
2623,231776.51432721893
2624,281473.3891117457
2625,282680.1737315426
2626,165897.45114287423
2627,157629.06860751804
2628,387011.26020597824
2629,443969.0455325254
2630,305401.6598713449
2631,423330.7079630375
2632,365214.5606282444
2633,260178.16978536992
2634,363741.33556642174
2635,163055.13433592283
2636,186170.77303689436
2637,175673.12408195116
2638,274918.57321989315
2639,186065.9037977743
2640,153135.98248640265
2641,104754.62619247976
2642,193428.18222910026
2643,131316.37201422092
2644,146378.0039043765
2645,137439.58118979464
2646,122152.04518224529
2647,133552.03989907957
2648,147549.83751136647
2649,144291.70069595065
2650,145848.78900920364
2651,152749.63220032872
2652,367544.1015009246
2653,236424.07859795977
2654,224991.31340841562
2655,354302.6635496765
2656,290779.4726263517
2657,302822.1188618106
2658,266002.5079479709
2659,267586.54973197845
2660,314065.97176189505
2661,301390.79364705185
2662,310470.61650529393
2663,272628.71077416243
2664,239662.80567347776
2665,277619.2667686355
2666,241813.1061845421
2667,169609.18258053382
2668,177233.30972208624
2669,171527.986573268
2670,273615.8744306395
2671,177896.1178645798
2672,191326.13638209514
2673,205208.7053085076
2674,214800.2519810581
2675,164912.66033875427
2676,190684.15568931572
2677,196782.2623274252
2678,242376.62327505497
2679,288023.4364538296
2680,305226.07035519206
2681,434734.0112839608
2682,342513.525012374
2683,550309.8003092138
2684,329734.8028193707
2685,339279.77267161437
2686,243493.24643086235
2687,290240.15165921766
2688,226680.1912014738
2689,201960.18241909024
2690,476191.1657210868
2691,196482.6747317567
2692,140743.26157212665
2693,200120.22223974124
2694,144202.67559045064
2695,196218.98127157314
2696,186862.8681202374
2697,190361.27566608318
2698,231586.54068822967
2699,179050.1816984981
2700,157321.59160473495
2701,161868.49970841085
2702,118354.0109156848
2703,155551.88581641615
2704,134864.52486217234
2705,115787.16562838414
2706,114570.25916080821
2707,124675.99251385995
2708,125616.699113241
2709,104252.56932613642
2710,125075.16298640889
2711,285320.85602683225
2712,390355.14438466146
2713,148046.46895139627
2714,136869.57538083132
2715,174188.17368671342
2716,164675.41391222712
2717,164900.6298308429
2718,182420.35738219734
2719,161103.4323964807
2720,181620.77991809222
2721,140759.31912226032
2722,178957.3926983661
2723,165665.53329431213
2724,132202.97367919658
2725,125202.54217569015
2726,144513.56909272826
2727,180313.26587295553
2728,167292.3135037701
2729,145359.20373947403
2730,142203.63657671044
2731,122665.73619927821
2732,121050.2268964282
2733,150819.5708497679
